bookID,average_rating,language_code,num_pages,ratings_count,text_reviews_count
35288,3.73,eng,251,521,35
35289,4.3,eng,496,8005,383
35291,3.85,eng,463,955,95
35292,3.93,eng,320,441,57
35295,3.97,eng,317,212,35
35308,3.89,eng,448,6279,274
35313,4.44,spa,32,0,0
35324,3.56,eng,221,51,7
35329,4.27,eng,208,1506,45
35332,4.43,eng,432,18445,388
35334,4.08,eng,361,7791,360
35335,4.11,eng,288,725,61
35347,3.65,eng,256,2208,62
35348,3.62,eng,176,757,103
35349,4.03,eng,496,6737,148
35350,3.89,eng,471,2340,153
35352,4.25,eng,251,398,15
35365,3.95,eng,418,10632,252
35368,3.89,eng,353,3634,201
35400,4.33,eng,272,1094,40
35402,4.33,eng,160,945,17
35404,4.31,eng,175,141,9
35406,4.62,eng,128,27,2
35407,4.18,eng,227,259,11
35409,4.3,eng,256,642,11
35412,3.49,eng,357,3852,55
35413,3.79,eng,144,109,7
35414,3.99,eng,324,6874,280
35415,4.13,eng,744,87,10
35417,3.85,eng,128,911,38
35419,4.53,eng,362,1198,95
35421,4.08,eng,224,211,7
35422,3.86,eng,60,205,15
35424,4.05,eng,96,48,11
35425,3.68,eng,144,124,10
35426,4.12,eng,200,209,7
35427,4.07,eng,152,1791,100
35428,4.5,eng,320,60,2
35431,4.11,eng,144,422,25
35432,3.93,eng,132,952,57
35433,3.98,eng,224,365,3
35434,4.25,eng,705,4365,138
35437,3.89,eng,220,932,36
35439,3.14,eng,64,7,1
35440,4.04,eng,168,487,18
35441,4.1,eng,144,424,20
35448,3.95,eng,605,7740,108
35450,4.16,eng,64,748,18
35451,4.42,eng,173,417,27
35454,4.03,eng,224,371,37
35455,3.94,eng,128,518,23
35456,3.82,eng,96,621,32
35458,4.14,eng,418,11804,671
35459,4.21,eng,32,100,4
35460,3.78,eng,88,176,10
35462,3.51,eng,120,135,9
35465,3.88,eng,329,3972,116
35474,4.04,eng,272,351,78
35475,4.53,eng,442,185,8
35476,4.13,eng,270,10390,447
35479,3.9,eng,722,1970,64
35481,3.76,eng,420,1336,35
35485,3.64,eng,0,39,2
35488,4.07,eng,310,17107,566
35489,3.79,eng,334,285,25
35491,3.62,eng,389,1154,56
35499,3.87,eng,144,904,179
35514,4.43,eng,224,345,17
35515,4.22,eng,160,971,49
35519,4.29,eng,320,38720,1451
35539,4.15,eng,983,9041,417
35543,4.25,eng,400,4381,255
35547,4.18,eng,744,99,12
35552,4.18,eng,224,156,10
35553,4.03,eng,546,4624,137
35558,4.26,eng,272,1360,34
35561,4.72,eng,264,29,0
35574,3.91,eng,325,50,4
35578,4.47,eng,303,64,0
35581,4.08,eng,464,2491,110
35592,3.88,eng,432,56,6
35602,4.16,eng,448,1116,46
35633,4.39,eng,365,19,0
35652,4.56,eng,376,13,0
35655,3.53,eng,206,51,12
35666,4.18,eng,224,2072,100
35668,4.1,eng,416,69,5
35669,3.73,eng,384,15,2
35689,3.83,eng,224,72,12
35710,4.03,eng,704,256,17
35711,4.11,eng,288,3675,422
35722,4.13,eng,224,1877,171
35724,4.11,eng,464,19,1
35735,4.19,eng,0,60,4
35750,4.35,eng,784,377,66
35751,4.14,eng,534,19,1
35757,3.8,eng,304,10,0
35760,2.98,eng,324,0,0
35786,3.56,eng,370,209,19
35787,3.88,eng,724,33,4
35790,3.91,eng,224,35,3
35792,3.93,eng,288,406,24
35805,3.9,eng,222,22125,1232
35806,4.0,eng,242,11354,404
35807,4.07,eng,198,10154,278
35810,3.77,eng,160,279,57
35811,4.29,eng,966,4150,138
35815,3.83,eng,356,4049,154
35819,2.86,eng,120,2276,244
35822,3.52,eng,272,55,7
35825,3.71,eng,155,284,26
35826,3.69,eng,181,150,24
35827,3.65,eng,183,350,40
35835,4.13,eng,32,7,0
35846,3.89,eng,160,520,17
35848,3.75,eng,160,337,12
35860,3.43,eng,200,3,1
35870,4.18,eng,350,8456,302
35875,4.18,eng,368,61,3
35878,3.97,eng,196,21,3
35880,3.79,eng,384,273,21
35882,4.12,eng,192,47,1
35886,3.66,eng,384,112,11
35888,4.2,eng,296,65,2
35895,4.47,eng,224,19,2
35896,4.2,eng,240,47,1
35903,3.47,eng,144,76,11
35907,4.23,eng,192,77,1
35908,4.19,eng,85,217,16
35921,4.13,eng,458,33456,1424
35924,3.71,eng,208,493,17
35925,3.56,eng,283,817,73
35926,3.56,eng,284,69,14
35927,3.91,eng,272,97,10
35958,4.03,eng,40,995,57
35959,3.99,eng,352,437,49
35963,3.92,eng,398,172,11
35975,3.99,eng,11,177,49
35983,3.77,eng,270,387,76
35986,4.0,eng,445,0,0
35987,3.89,eng,332,25,3
35991,3.83,eng,480,39,7
35997,3.68,eng,183,2262,144
36004,3.33,eng,204,1021,81
36005,3.47,eng,240,666,49
36023,4.26,eng,192,103,7
36025,4.08,eng,672,354,15
36028,3.91,eng,606,36,7
36047,4.2,eng,167,4,2
36048,3.64,eng,144,47,3
36060,3.48,eng,288,1085,42
36062,3.59,eng,288,1752,50
36063,3.53,eng,288,1004,39
36064,4.21,eng,592,11787,639
36067,3.69,eng,336,72,5
36071,4.1,eng,384,33724,350
36076,3.99,eng,384,17073,528
36085,3.5,eng,254,4027,463
36128,3.96,eng,245,117,17
36137,3.16,eng,280,151,13
36140,4.0,eng,288,55,5
36154,3.89,eng,321,445,6
36157,3.89,eng,464,4240,208
36158,3.88,eng,530,2467,132
36159,3.93,eng,496,15607,487
36160,4.17,eng,432,101,7
36161,4.05,eng,495,2459,95
36162,4.04,eng,564,3147,197
36190,3.78,eng,448,1143,63
36191,3.8,eng,384,1101,45
36193,3.91,eng,256,865,28
36195,3.92,eng,400,2209,79
36197,3.65,eng,416,1181,48
36198,3.99,eng,576,2221,65
36203,4.48,eng,416,128,8
36216,3.69,eng,32,81,18
36244,4.23,eng,416,3153,70
36252,3.87,eng,440,2857,158
36253,4.09,eng,588,4258,326
36255,3.89,eng,476,569,26
36259,3.55,eng,256,112,11
36260,3.73,eng,352,83,6
36261,3.73,eng,544,475,42
36262,3.59,eng,167,2,1
36264,3.73,eng,344,10,1
36266,3.0,eng,48,1,0
36268,3.54,eng,32,60,12
36303,4.02,eng,427,186,22
36310,4.31,eng,672,234,20
36311,4.26,eng,576,683,13
36313,4.34,eng,838,2525,174
36314,4.19,eng,352,5300,137
36315,4.31,eng,406,26857,545
36316,4.12,eng,208,2774,65
36317,4.3,eng,379,9518,93
36319,4.05,eng,191,140,9
36321,4.23,eng,387,6253,160
36333,3.47,eng,265,1361,166
36334,3.87,eng,240,3547,195
36336,3.79,eng,208,2227,119
36338,3.76,eng,272,1085,77
36340,3.71,spa,184,8,0
36348,4.2,eng,96,5,1
36361,3.11,eng,144,15,0
36368,3.78,eng,256,37,1
36397,3.96,eng,208,306,35
36399,4.5,eng,96,2,0
36402,2.63,eng,242,132,18
36421,4.0,eng,40,1,0
36422,3.83,eng,40,4,0
36423,4.0,eng,40,1,0
36424,4.0,eng,40,3,2
36425,4.0,eng,39,3,0
36434,4.02,eng,384,4209,199
36447,4.01,eng,329,265,4
36450,3.52,eng,254,155,25
36461,3.0,eng,134,6,1
36475,4.12,eng,352,8207,179
36489,3.67,eng,648,17,2
36492,5.0,eng,179,1,1
36505,3.31,eng,237,16,3
36507,3.75,eng,260,124,6
36522,3.5,eng,320,10,0
36530,4.02,eng,188,501,36
36532,4.02,eng,144,438,50
36533,4.02,eng,208,63,7
36536,4.01,eng,464,986,93
36550,4.17,spa,343,427,35
36555,4.09,eng,288,187,8
36556,3.79,eng,176,139,12
36567,3.81,eng,360,3328,246
36568,3.81,eng,320,1143,93
36569,3.94,eng,378,3215,197
36570,3.74,eng,363,1275,87
36571,3.63,eng,384,762,38
36572,3.82,eng,409,1245,95
36573,3.68,eng,396,682,67
36575,3.64,eng,348,260,17
36598,3.8,eng,176,862,92
36606,3.61,eng,48,23,2
36609,3.8,eng,336,919,82
36636,3.92,eng,304,857,61
36637,4.13,eng,240,3626,145
36639,4.26,eng,239,122,11
36641,4.04,eng,304,878,44
36644,4.13,eng,218,1946,96
36652,3.71,eng,320,46,11
36664,4.12,eng,128,60,2
36665,4.37,eng,128,567,50
36666,3.6,eng,191,5,1
36667,3.67,eng,224,42,12
36677,3.4,eng,101,5,3
36679,4.04,eng,59,84,6
36681,4.44,eng,132,955,41
36715,3.9,eng,156,131,10
36717,3.88,eng,224,31,3
36768,3.32,eng,220,523,65
36775,3.45,eng,96,38,2
36822,4.0,eng,292,3,0
36853,5.0,eng,24,2,1
36859,3.47,spa,24,2,0
36865,3.84,eng,280,13,0
36893,3.9,eng,152,37,1
36904,3.73,eng,202,764,82
36925,3.56,eng,317,58,0
36926,3.79,eng,197,22,1
36946,0.0,eng,336,0,0
36952,3.74,eng,64,196,31
36953,3.61,eng,64,8,1
36956,3.82,eng,64,214,23
36958,3.65,eng,48,110,15
37003,3.44,eng,368,36,9
37023,3.43,eng,176,7,1
37024,3.79,eng,58,2164,147
37027,4.43,eng,277,976,30
37032,3.95,eng,320,3060,264
37033,3.92,eng,370,45,10
37036,3.92,eng,320,4245,347
37040,3.82,eng,438,8361,819
37043,4.1,grc,352,6,0
37051,4.5,jpn,180,56,10
37052,4.55,jpn,184,20,2
37053,4.56,jpn,188,20,1
37054,4.56,jpn,182,22,2
37055,4.57,jpn,192,22,1
37057,4.21,eng,270,226,17
37058,4.32,eng,16,3,1
37060,3.93,eng,290,10337,1619
37061,3.73,eng,393,148,17
37063,4.45,eng,544,114,6
37064,3.88,eng,160,76,2
37066,4.08,eng,360,11,0
37067,4.21,eng,258,48,3
37070,3.79,eng,384,1212,45
37072,3.9,eng,372,1484,67
37073,3.87,eng,384,1320,58
37074,3.66,eng,362,992,47
37076,3.85,eng,358,1471,61
37077,3.77,eng,384,1286,60
37083,3.99,eng,240,576,48
37087,4.05,eng,579,20,1
37095,4.15,eng,530,84085,2230
37105,3.85,eng,412,151,14
37106,3.48,eng,235,74,8
37119,3.42,eng,386,12,1
37134,3.88,eng,144,332,33
37139,3.72,eng,88,304,36
37169,3.66,eng,291,592,20
37170,3.63,eng,352,561,42
37189,4.15,eng,72,4162,332
37191,4.05,eng,68,8987,831
37195,4.16,eng,70,2973,202
37205,3.79,eng,536,198,32
37211,3.29,eng,220,12,1
37231,4.36,eng,480,21,2
37238,3.96,eng,256,720,69
37240,3.94,eng,240,2378,271
37241,3.8,eng,272,911,118
37261,3.76,eng,224,4415,400
37262,3.52,eng,128,46,1
37264,3.8,eng,125,7182,468
37266,3.8,spa,128,10,1
37272,4.31,eng,413,63,4
37277,4.02,eng,365,850,92
37282,3.72,eng,139,307,33
37297,4.18,eng,358,18802,519
37299,4.05,eng,288,293,23
37300,4.18,eng,481,12808,453
37301,4.11,eng,479,62767,1738
37302,4.22,eng,384,15377,416
37304,4.26,eng,400,35806,503
37305,4.2,eng,292,71,8
37326,3.8,eng,148,127,11
37328,4.11,eng,224,698,28
37329,3.84,eng,96,117,7
37330,3.98,spa,798,63,13
37338,3.96,eng,341,22055,1141
37339,4.06,eng,448,5708,133
37340,4.41,eng,389,1778,36
37341,4.21,eng,290,2128,27
37343,3.9,eng,432,502,33
37345,3.67,eng,112,3,0
37347,3.66,eng,283,4393,432
37349,3.48,eng,240,3,0
37350,3.54,eng,144,125,22
37356,3.6,eng,144,264,30
37360,3.74,eng,240,79,5
37363,3.53,ger,377,1,1
37377,4.36,eng,32,12837,505
37379,3.91,eng,32,817,34
37381,3.98,eng,317,1459,169
37387,3.79,eng,512,1477,90
37388,3.79,eng,462,92,15
37390,3.56,eng,192,927,100
37395,3.61,eng,416,127,10
37405,4.24,eng,110,3738,241
37408,3.95,eng,48,390,98
37417,4.17,eng,462,811,68
37420,4.26,eng,499,113,12
37424,4.88,eng,352,8,0
37426,3.62,eng,355,26316,1968
37434,3.23,eng,256,244,23
37438,4.0,eng,344,2837,195
37444,4.14,eng,259,46,2
37451,3.52,eng,240,19261,648
37467,0.0,eng,241,0,0
37471,3.95,eng,328,1103,96
37476,3.72,eng,220,630,48
37477,3.79,eng,320,2256,182
37481,4.24,eng,126,92,17
37491,3.09,eng,352,194,40
37516,4.1,eng,422,234,23
37525,4.62,eng,304,2,0
37526,3.88,eng,294,35155,832
37530,4.11,eng,288,1818,55
37534,3.84,eng,360,198,11
37536,3.64,eng,368,1932,131
37538,3.84,eng,336,1077,47
37539,3.61,eng,143,189,18
37540,3.57,eng,249,328,29
37546,4.14,eng,242,1532,61
37552,3.7,eng,297,1329,60
37553,4.07,eng,327,6853,249
37554,4.07,eng,346,528,39
37558,4.07,eng,312,1189,86
37560,4.07,eng,336,655,67
37561,4.13,eng,72,4,0
37564,4.13,eng,508,3389,212
37566,3.82,eng,272,779,82
37569,4.28,eng,230,732,72
37572,4.08,eng,704,143,26
37573,3.76,eng,7,2,0
37585,3.68,eng,241,2043,167
37592,3.95,spa,344,3,0
37594,4.04,eng,309,221,13
37595,4.04,spa,352,17,0
37598,4.04,eng,329,187,6
37603,4.22,eng,128,56,8
37612,3.82,eng,257,588,107
37619,4.04,eng,642,11169,272
37623,4.11,eng,415,2414,131
37624,4.17,eng,132,1372,187
37625,3.63,eng,194,166,10
37630,4.37,eng,512,1160,35
37638,3.67,eng,455,12101,495
37646,4.0,eng,157,10,1
37651,4.09,eng,352,524,40
37656,4.07,eng,48,155,13
37657,3.68,eng,352,434,28
37660,3.51,eng,576,30,3
37670,3.82,eng,247,62,9
37673,3.86,eng,128,188,16
37674,3.86,eng,139,2210,157
37675,3.81,eng,5,33,1
37678,3.82,eng,192,54,12
37683,3.99,spa,176,580,64
37684,4.25,eng,48,6307,64
37685,4.21,eng,189,652,70
37690,4.21,eng,189,59,7
37693,3.86,eng,323,634,30
37694,3.58,eng,480,6,0
37698,4.14,eng,109,7,2
37700,4.02,eng,356,73,8
37707,4.3,eng,573,417,5
37716,4.35,eng,156,91,15
37722,3.87,eng,320,1257,76
37726,4.17,eng,320,43,2
37731,4.07,eng,202,9375,422
37734,3.68,eng,560,376,20
37736,3.62,eng,199,239,51
37737,4.01,eng,176,26588,538
37741,4.1,eng,144,122085,2156
37744,3.36,eng,304,11056,750
37750,3.47,eng,275,1750,323
37751,4.26,eng,512,479,64
37766,3.96,eng,289,23,2
37772,3.87,eng,160,3294,208
37773,3.74,eng,84,213,25
37774,3.81,eng,230,4198,300
37780,3.41,eng,259,4470,485
37785,3.95,eng,362,344,33
37790,3.67,ger,142,24,1
37804,3.76,eng,239,242,25
37807,4.12,eng,340,424,31
37808,3.99,eng,288,56,8
37811,4.17,eng,276,685,73
37813,4.21,eng,321,6568,376
37815,4.22,eng,690,41,1
37817,4.3,eng,112,20,0
37819,3.94,eng,321,6667,722
37824,3.64,ger,200,343,15
37826,3.98,eng,256,181,15
37828,3.83,eng,196,821,91
37837,4.19,eng,192,1,1
37847,3.89,eng,275,22293,1141
37848,3.86,eng,192,526,9
37852,3.36,eng,192,116,5
37854,4.0,eng,224,3,0
37857,4.35,eng,304,52,1
37858,4.2,eng,624,1355,54
37860,3.92,eng,152,697,49
37861,3.8,eng,192,341,17
37863,3.6,eng,220,14,0
37869,4.12,eng,128,24,6
37875,3.87,eng,240,22375,402
37877,1.0,eng,8,1,0
37892,3.78,eng,400,118,11
37900,3.69,eng,432,567,18
37902,3.0,eng,0,3,1
37905,4.33,eng,24,14,1
37909,4.16,eng,192,1419,38
37911,3.8,eng,0,103,14
37947,3.9,eng,192,1098,75
37951,3.92,eng,336,734,40
37952,3.86,eng,276,788,85
37954,3.69,eng,336,752,57
37976,4.6,eng,77,28,3
37979,3.93,eng,724,109,3
37986,3.59,eng,187,132,15
37996,3.8,eng,320,47,6
37998,3.67,eng,345,177,27
38004,4.09,eng,432,639,51
38012,3.91,eng,448,2,0
38017,3.91,eng,331,414,60
38019,3.94,eng,432,689,44
38030,3.99,eng,404,16006,1049
38042,3.76,eng,256,296,29
38049,4.32,eng,320,1493,104
38056,4.2,eng,159,474,21
38066,3.99,eng,229,1679,82
38068,4.25,eng,336,756,45
38069,4.1,eng,408,103,9
38070,4.2,eng,238,24,0
38075,3.88,eng,176,1829,85
38083,3.83,eng,296,24,2
38085,3.96,eng,239,25,0
38093,4.0,eng,304,33,1
38107,3.96,eng,640,1194,107
38123,3.91,eng,458,76,13
38128,3.61,eng,432,95,6
38150,4.07,eng,75,84,7
38153,4.23,eng,800,133,14
38154,4.02,eng,656,2339,64
38155,4.31,eng,1024,2931,222
38175,3.45,eng,310,553,18
38180,3.94,eng,296,28414,1744
38198,3.96,eng,137,109,22
38210,4.16,eng,336,80161,2036
38211,3.95,eng,224,1615,95
38212,4.05,eng,145,2955,270
38215,4.24,eng,256,4373,144
38230,3.45,eng,400,111,11
38238,4.07,eng,616,69,0
38242,3.93,eng,784,9,2
38244,3.8,eng,400,9,2
38262,3.52,eng,339,35344,975
38264,3.52,eng,335,387,54
38296,3.7,eng,410,75121,1797
38300,4.17,eng,168,6495,388
38302,4.39,eng,608,67,12
38311,4.45,eng,608,24,0
38313,3.92,eng,208,13,1
38315,4.06,eng,368,40155,1550
38330,3.94,eng,96,740,34
38331,3.96,eng,96,1368,58
38333,3.84,eng,368,38261,2037
38336,4.0,fre,63,3,0
38337,4.26,fre,64,19,1
38338,3.73,eng,140,3070,172
38339,3.98,eng,128,934,27
38340,3.84,eng,135,609,31
38341,3.96,eng,80,155,7
38344,4.01,eng,190,435,18
38346,4.18,eng,64,296,20
38376,4.37,jpn,182,4,0
38379,3.82,eng,282,11396,742
38385,3.58,eng,160,56,2
38398,4.15,eng,531,49,1
38399,4.27,eng,587,216,2
38400,3.94,eng,374,2,0
38401,3.73,eng,338,4938,404
38412,4.25,eng,315,19473,692
38414,4.05,eng,528,25,1
38424,4.17,eng,186,24732,726
38426,3.65,eng,131,11,0
38429,3.65,eng,160,5,1
38436,3.97,eng,224,6366,200
38457,4.38,eng,584,1485,159
38458,4.35,eng,242,2218,146
38461,4.26,eng,496,2162,144
38463,4.23,eng,197,19731,2158
38465,3.96,eng,311,1450,105
38466,4.32,eng,528,893,97
38469,4.35,eng,249,4022,309
38471,3.9,eng,112,467,32
38473,4.13,eng,144,1202,80
38476,3.97,eng,320,317,47
38496,3.97,eng,208,414,56
38500,3.86,eng,291,52415,2081
38503,3.92,eng,238,16544,431
38504,4.24,eng,320,12358,533
38510,4.07,spa,0,3,0
38511,3.92,eng,346,1425,73
38513,3.52,eng,217,314,11
38514,3.44,eng,136,695,27
38515,3.38,eng,134,813,23
38517,3.94,eng,345,805,31
38522,4.06,eng,373,7959,200
38524,3.9,eng,263,690,87
38528,4.18,eng,40,1162,185
38529,4.27,eng,384,17950,465
38530,3.7,eng,227,286,7
38531,3.47,eng,179,116,3
38532,3.44,eng,136,1054,25
38533,3.54,eng,182,108,17
38536,3.58,eng,199,251,5
38538,3.32,eng,138,5,0
38539,3.33,eng,192,120,1
38547,3.51,eng,32,72,19
38548,4.13,eng,373,18631,564
38549,4.0,eng,254,6587,71
38551,3.46,eng,357,374,17
38560,4.12,eng,346,195,6
38562,4.24,eng,362,17710,393
38564,3.68,eng,272,10669,498
38568,3.91,eng,360,35275,1370
38570,3.07,eng,144,148,12
38572,3.42,eng,308,372,66
38583,4.13,eng,450,338,8
38585,3.6,eng,256,20,3
38592,3.88,eng,48,21,5
38593,3.91,eng,231,2,0
38597,3.35,eng,153,3,0
38601,3.53,eng,160,2071,81
38609,3.22,eng,160,9,2
38633,4.13,eng,298,254,24
38638,4.13,eng,248,575,61
38640,4.25,eng,48,4,0
38643,4.2,eng,208,500,54
38647,4.16,eng,160,3784,84
38648,4.03,eng,230,416,65
38650,4.24,eng,120,91,7
38656,4.45,eng,537,39,3
38664,4.05,spa,122,504,44
38665,4.29,spa,290,5103,118
38667,4.05,spa,132,1386,209
38669,4.29,spa,290,6,2
38670,4.05,ger,132,450,32
38673,4.06,eng,288,4206,102
38674,4.39,eng,24,5661,87
38677,4.08,eng,224,141,23
38678,4.08,eng,5,46,7
38680,3.82,eng,352,90,2
38686,4.06,eng,416,1404,87
38695,3.96,eng,233,2699,230
38700,4.06,eng,157,6634,185
38707,3.76,eng,128,227,21
38710,3.75,eng,128,0,0
38717,3.86,eng,240,129,10
38723,3.86,eng,592,10108,650
38724,3.59,eng,384,58,6
38735,4.45,eng,260,10128,245
38736,4.4,eng,464,5692,214
38737,4.2,eng,371,4247,153
38739,4.42,eng,373,12580,197
38746,4.16,eng,112,529,56
38747,3.89,eng,560,5846,494
38750,4.33,eng,732,195,15
38752,3.51,eng,139,1223,104
38755,4.21,eng,575,232,6
38756,4.22,eng,774,419,10
38761,3.96,eng,80,686,54
38769,4.24,eng,144,400,29
38773,4.05,eng,589,171,6
38775,3.89,eng,112,696,34
38786,4.47,eng,223,41,3
38787,4.05,eng,128,28102,1511
38788,4.19,eng,191,337,45
38803,4.0,eng,224,4,1
38804,5.0,eng,222,1,0
38826,3.52,eng,312,22,2
38827,4.09,eng,429,34,6
38830,3.23,eng,224,29,7
38835,3.81,eng,336,3269,174
38855,4.09,eng,406,19207,1596
38860,3.85,eng,308,3147,118
38874,3.89,eng,336,698,36
38892,3.41,eng,222,541,57
38898,4.33,eng,174,3,0
38905,3.47,eng,127,15,1
38911,3.34,eng,240,49,5
38913,3.59,eng,208,3294,213
38917,3.73,eng,212,2323,161
38918,4.16,eng,160,324,16
38924,3.58,eng,352,444,51
38925,4.15,eng,256,304,31
38928,3.84,eng,384,1181,50
38936,3.76,eng,248,101,6
38951,3.73,eng,220,1853,232
38955,3.83,eng,180,70,3
38970,3.88,eng,144,214,8
38977,4.08,eng,159,465,21
38986,3.83,eng,144,450,12
38988,3.95,eng,207,2569,297
38989,3.96,eng,209,1435,101
38992,3.83,eng,216,6,1
39000,4.32,eng,560,3966,322
39001,4.24,eng,354,2221,151
39004,3.42,ger,344,38,2
39022,4.09,eng,350,11,1
39026,3.87,eng,370,21502,801
39027,3.79,eng,388,8699,410
39028,3.93,eng,388,21797,1002
39030,4.01,eng,464,32325,1044
39031,4.25,eng,629,34650,1722
39033,4.18,eng,564,26865,1228
39034,3.8,eng,363,1593,133
39035,3.76,eng,296,16,4
39045,3.33,eng,368,16763,1420
39046,3.33,eng,368,214,25
39068,3.78,eng,352,1116,125
39077,4.05,eng,91,1627,88
39081,4.19,eng,384,100,12
39088,4.24,eng,288,17,0
39093,4.07,eng,304,2611,105
39097,3.84,eng,416,1242,96
39099,3.9,eng,560,2218,104
39101,3.57,eng,160,268,25
39102,4.42,eng,512,1249,52
39103,3.94,eng,128,51,2
39105,4.26,eng,96,1743,134
39106,4.35,eng,40,6097,635
39124,3.58,eng,280,85,8
39141,3.71,eng,160,24,4
39149,3.89,eng,410,10168,1077
39173,4.01,eng,224,182,12
39175,4.04,eng,224,1536,134
39177,4.06,eng,120,178,24
39180,4.39,eng,450,39,3
39181,4.22,eng,326,9,1
39191,3.92,spa,190,951,85
39201,4.67,eng,124,9,0
39213,3.98,eng,80,254,57
39242,4.1,eng,456,9120,395
39245,3.91,eng,528,449,28
39266,4.09,eng,48,165,17
39286,3.91,eng,448,66,11
39302,4.14,eng,565,2732,79
39303,4.24,eng,435,2447,63
39304,4.35,eng,448,1878,36
39305,3.44,eng,286,5531,493
39306,4.0,eng,300,3173,133
39307,4.27,eng,490,2133,42
39308,4.28,eng,487,69,3
39309,4.28,eng,492,1993,38
39311,3.69,eng,184,15,0
39315,3.75,eng,77,12,0
39317,3.5,eng,78,6,1
39339,4.31,eng,208,34,1
39346,3.97,eng,288,5449,191
39347,3.72,eng,181,357,32
39357,3.78,eng,262,263,19
39358,3.81,eng,237,322,16
39359,3.83,eng,272,320,20
39360,3.45,eng,320,956,93
39361,3.9,eng,197,427,20
39363,3.79,eng,180,1097,71
39365,3.34,eng,288,23,2
39382,4.83,eng,320,6,1
39392,3.57,eng,369,586,52
39396,4.04,eng,313,2152,89
39397,3.94,eng,313,3048,168
39398,4.06,eng,374,2098,68
39399,3.97,eng,394,1742,108
39400,3.86,eng,354,2712,131
39401,3.99,eng,400,1786,90
39402,3.91,eng,371,1274,61
39403,3.99,eng,342,3488,207
39418,4.44,eng,432,38,1
39433,3.77,eng,544,647,67
39440,3.12,eng,96,51,3
39441,2.82,eng,144,44,8
39442,3.56,eng,136,277,28
39444,3.38,eng,95,11,1
39470,3.82,eng,128,1155,66
39473,4.06,eng,63,16,2
39476,4.41,eng,32,30,2
39501,3.89,eng,400,2134,99
39503,3.86,eng,295,104,12
39504,3.75,eng,251,1236,115
39505,3.88,eng,311,2063,103
39506,3.83,eng,304,2473,138
39508,4.07,eng,244,2383,115
39509,3.95,eng,197,347,36
39510,3.89,eng,384,2190,98
39518,3.89,eng,336,5227,400
39526,3.63,eng,254,247,28
39535,3.9,eng,352,192,29
39539,4.15,eng,480,7285,86
39541,3.97,eng,374,251,18
39542,3.97,eng,384,29553,254
39543,4.0,eng,279,4230,43
39571,4.0,eng,640,1,0
39580,5.0,eng,314,0,0
39582,4.04,eng,272,550,28
39585,4.21,eng,320,1179,141
39622,4.01,eng,320,925,42
39623,4.02,eng,305,1006,46
39624,3.87,eng,341,1734,98
39625,3.74,eng,352,126,8
39632,3.97,eng,215,728,6
39633,3.97,eng,208,436,6
39636,3.94,eng,240,1582,24
39637,3.93,eng,205,2262,50
39638,4.03,eng,222,784,12
39639,3.97,eng,224,490,5
39640,3.97,eng,214,644,11
39660,4.43,eng,96,725,42
39661,4.64,eng,184,2406,29
39662,4.35,eng,560,127648,2080
39671,4.13,eng,352,4934,223
39685,3.96,eng,288,1182,134
39690,4.14,eng,344,2662,214
39692,4.18,eng,476,6060,389
39700,3.83,eng,464,146,7
39707,4.5,eng,274,8,1
39724,3.82,eng,48,20,1
39733,3.89,eng,37,9,0
39747,4.03,eng,320,426,37
39748,4.09,eng,247,207,23
39749,3.9,fre,253,206,13
39763,4.28,eng,208,114,8
39771,4.36,eng,72,38,4
39773,3.99,eng,288,1937,105
39774,4.13,eng,160,1818,85
39784,3.81,eng,176,227,8
39785,3.74,eng,144,10,1
39792,3.93,eng,325,14322,521
39793,3.85,eng,375,8359,483
39795,3.72,eng,326,17060,1016
39796,4.07,eng,432,15178,574
39797,3.91,swe,406,5341,314
39799,4.09,eng,450,11885,481
39801,3.84,eng,576,12367,709
39806,4.33,eng,600,127,16
39819,3.86,eng,320,64,6
39820,3.76,eng,304,70,6
39822,3.52,eng,267,97,13
39823,3.95,eng,304,61,10
39829,5.0,eng,240,2,0
39836,4.36,eng,167,317,19
39849,4.28,eng,301,2551,84
39855,3.91,eng,174,88,11
39872,3.92,eng,240,5067,897
39876,3.96,eng,40,1019,189
39889,4.16,eng,320,196,14
39899,3.96,eng,128,26,1
39902,4.28,eng,378,359,25
39904,4.0,eng,192,38,1
39905,3.74,eng,152,28,1
39906,4.56,eng,192,80,10
39910,4.28,eng,320,8552,248
39913,3.89,eng,352,1031,27
39916,3.88,eng,368,11891,534
39926,3.89,eng,368,16760,909
39933,3.65,eng,314,16550,1826
39934,3.77,eng,297,7914,1094
39936,3.49,eng,352,1782,268
39937,3.35,eng,314,2948,383
39941,3.7,eng,272,370,47
39961,4.09,eng,288,1598,168
39963,3.94,eng,160,30141,2106
39969,4.0,eng,42,1,0
39970,3.78,eng,192,561,37
39980,4.11,eng,160,26143,1638
39989,3.74,eng,176,3061,215
39993,4.0,eng,384,46,5
39994,3.68,eng,312,51,10
40003,4.14,eng,711,3103,46
40004,4.13,eng,592,19,2
40005,3.68,eng,359,204,18
40007,3.83,eng,256,91,11
40010,3.89,eng,248,129,17
40016,3.86,eng,111,9101,126
40020,3.79,eng,320,11355,571
40021,3.61,eng,192,3335,142
40022,4.11,eng,300,1356,32
40023,3.91,eng,105,136,11
40030,3.34,eng,158,27,2
40031,3.63,eng,633,139,14
40033,4.06,eng,432,27,2
